household_id,cluster,mae,actual_mean,predicted_mean
156300,1,0.903205231027906,2.654122950819672,2.9413295613267145
156321,1,0.9918824474710008,2.2366448087431694,2.5632133636391004
156334,1,4.924062002312852,7.1890027322404375,2.640536419719685
156337,3,9.307944317981875,13.862806010928962,18.496288313151737
156359,1,1.416329746695838,1.7723961775956287,2.615884262694196
156362,3,7.074083318775764,24.395748633879784,23.585554464601096
156372,1,4.95310234833481,13.076650273224043,15.806299564921206
156392,1,4.945977367278305,7.537390710382515,2.611426123915706
156396,1,2.1225024316244445,5.320546448087432,5.177935272584199
156405,1,1.9353543754149585,9.11653825136612,10.048121483253412
156510,1,3.688631756448268,6.3871338797814206,5.191212658300061
156512,1,9.28208459349584,15.60616393442623,24.346809089281944
156537,1,3.3715415248529,20.296877049180328,22.013088122958692
156543,3,34.686414148339686,48.90689344262296,18.123931213158794
156565,0,2.129088261257728,2.1287759562841533,0.0016329088618360873
156577,1,1.0124466847237834,7.380647540983605,7.0133518480356845
156582,1,12.117595339864318,7.486188524590165,17.787795514276716
156587,1,3.245586456907764,8.229767759562842,10.024766303053637
156593,1,2.0154559560526972,8.27345081967213,8.170448062676417
156596,1,3.0883186153202273,7.287587431693988,5.372906756498802
156599,1,0.4475039637729998,0.9406475409836065,0.8856472436179212
156612,1,2.0322897062705265,4.4650983606557375,4.5285361038168945
156629,3,22.632831021180483,104.49069398907103,88.45171146232543
156630,1,0.7009695320274634,2.4643142076502733,2.3108072976049696
156679,1,1.8874157004815548,4.585691256830601,4.83617084736947
156683,1,2.547548970244846,9.324478153005465,9.608069810602176
156687,1,2.7936201242692276,14.058035519125683,13.314392364068857
156697,1,7.471160241136887,13.896379781420764,17.905536318678156
156719,1,1.2779731397901553,4.822415300546448,5.082686148562387
156733,1,1.0544651394404978,7.228095628415301,7.323516551092454
156736,1,0.9532805728640671,2.4856926229508196,2.669561280150774
156789,1,4.522636764335585,5.21179781420765,9.45898765733894
156797,1,3.007106991351103,7.254226775956284,9.533026248647037
156807,1,3.6362126810684825,4.539674863387979,7.735353910783314
156832,1,6.91527956131868,15.164827868852463,21.319462599270096
156862,3,3.764738420327007,15.14972950819672,14.930641068476215
156886,1,3.286676759795911,11.263551912568307,9.464793871485833
156910,1,1.571100280612349,7.395762295081967,7.314102780515923
156911,1,2.821130777887986,10.0785956284153,9.481816030236649
156991,1,0.6100039007320652,3.17198087431694,2.8354127190687777
157008,1,2.6384111883231354,4.229213114754098,5.892812772552024
157042,1,2.2543556375397573,4.3919672131147545,5.168223731644592
157050,1,4.6409656432584185,4.625579234972677,0.2916978409830628
157070,3,12.80661400407592,26.645680327868853,18.647447855317058
157072,3,14.341423586998282,30.138188524590163,27.821008636592662
157108,1,3.249605274743139,10.928617486338798,8.59836926674169
157119,1,1.314333324636431,2.8903251366120215,3.809946124952572
157128,1,1.8688840215809226,6.791068306010929,7.809959054415452
