household_id,cluster,mae
11899,2,23.16031969842128
11923,0,2.7057944770364375
11935,0,4.6963227577546265
11936,0,3.284593036859242
11983,0,5.0427730730539135
12015,0,10.247267604614724
12016,0,6.4513308941538865
12070,0,3.1523156090882694
12083,0,6.09099019671595
12101,2,5.820449999946816
12128,0,3.5872146052450944
12138,0,5.505366708334262
12195,0,4.617949699532814
12207,2,12.758044265470614
12215,0,2.390481949536454
12243,0,3.9045878974797734
12303,0,4.425228513600422
12308,0,1.3035076080576553
12316,0,4.314887264406169
12321,2,21.781746987685736
12329,0,3.240041526650187
12360,2,16.76402163705822
12362,0,2.809027332562831
12371,0,3.7309628539786917
12389,0,4.587281888899242
12406,0,5.648030408630221
12416,0,3.8488232496285684
12454,0,9.259149153268357
12491,2,24.773954989241762
12514,0,5.466585538293637
12583,0,1.135758261242412
12591,0,6.959966636218266
12594,0,3.4107947807214622
12615,0,0.13894395884273297
12619,0,4.734121353480713
12634,0,24.309490933714773
12697,0,6.435588559269306
12702,0,4.977024253378503
12710,0,5.271304750981389
12730,0,5.43702139677964
12750,0,13.426186831616963
12765,2,6.552593786260322
12777,0,14.728515183151627
12778,0,4.510715384955863
12782,0,1.132661587815939
12814,0,5.3911583503615645
12817,0,3.9222096055094657
12823,0,2.401520595353609
12837,0,0.8931282461714953
12842,0,4.823534873681361
12886,0,3.3247453667286346
12905,2,9.86231934399142
12927,2,14.983522239657528
12930,0,4.404565394785286
12931,0,4.660276893878719
12936,0,1.4240038063281677
12939,0,1.5857639780054753
12955,0,6.649923966959978
12978,2,18.67262950286524
12989,0,3.44116635720726
12999,0,0.89117873304132
13013,2,15.924560809892458
13022,0,4.6036505136223616
13025,0,3.6763096428473454
13071,0,1.5328473824774884
13080,0,9.36189020272432
13102,2,18.536095269060688
13109,0,3.228150948736964
13135,0,3.6265688424908937
13142,0,4.561760106089355
13152,0,4.5895514923691945
13161,0,5.398817910110645
13173,0,0.4656261940309039
13251,0,3.5464132942149296
13256,0,4.432567190898276
13271,0,5.060074376913736
13272,0,2.2342066903653213
13287,0,0.7141627124001505
13299,2,18.629038171983616
13325,0,4.275751312191302
13331,0,1.512848595903623
13334,2,12.88811098260722
13361,0,3.692017972700977
13367,0,3.9151031167985533
13401,0,1.2197543811984541
13425,0,4.812282518434622
13433,0,4.241335807075498
13440,2,12.857167905827156
13450,2,19.767450195798578
13466,0,5.904335337278481
13473,0,7.923291195084045
13484,0,3.6636324107277702
13498,0,5.5137388766129485
