household_id,cluster,mae_global,mae_cluster,improvement
860,1,1.9657549796416556,2.0616890906904612,-0.09593411104880567
871,3,24.316867341538632,24.094823478247893,0.22204386329073955
873,1,2.3839414448856746,2.3015799855291834,0.0823614593564912
885,1,1.2834959970610444,1.2584778164843367,0.025018180576707794
890,3,18.361970384285314,17.687826542840664,0.6741438414446499
895,1,4.244642822203606,4.410286905504761,-0.16564408330115477
896,1,1.9515165786206163,1.9635000721607647,-0.011983493540148382
901,1,0.5311054371259628,0.5195909662085613,0.011514470917401542
903,1,2.551699146546998,2.4175552359748265,0.13414391057217134
965,1,2.192936409344908,2.159456249984706,0.03348015936020232
989,1,2.504063071132663,2.57523639704984,-0.07117332591717718
992,1,0.7664328530998418,0.7804653282032284,-0.014032475103386677
1001,3,19.276641900757177,19.617527703324754,-0.34088580256757695
1013,1,2.9336906777151817,2.975285067260847,-0.04159438954566541
1019,1,3.0184116702791846,3.0882500420105283,-0.06983837173134377
1029,1,4.178371256367838,3.772914259643887,0.4054569967239514
1035,1,1.3014050739520333,1.2975148788168787,0.0038901951351546504
1091,1,3.321217217520616,3.1682572956069057,0.15295992191371033
1099,3,19.585049101358464,21.50882534476932,-1.923776243410856
1109,1,0.814516174025347,0.6161694179446715,0.19834675608067553
1118,1,0.6160189223357121,0.6903415661303826,-0.07432264379467046
1124,1,5.559320466245469,5.623404880561271,-0.06408441431580147
1154,1,7.3938241072070845,7.32418532430538,0.06963878290170467
1169,1,0.24547779933867284,0.27483041995561724,-0.029352620616944408
1180,3,3.8877949714421804,4.082426472790833,-0.1946315013486526
1185,1,0.7185766599971664,0.8084859628271193,-0.08990930282995291
1195,1,5.5672687378637,5.591766108791685,-0.02449737092798454
1199,1,0.5305770337666748,0.5259348484855216,0.004642185281153122
1216,1,1.8668212259371522,1.9327764936575098,-0.06595526772035765
1224,1,3.8834142723999903,3.9430802945965486,-0.059666022196558366
1236,3,8.773643756477698,8.5705917962844,0.20305196019329763
1248,1,4.6593289899252595,4.61815583998613,0.04117314993912924
1258,1,8.184057832676245,8.023834531749893,0.1602233009263525
1271,3,17.84974813782112,17.30014939989063,0.5495987379304914
1383,1,2.323177618305386,2.3335030868226263,-0.010325468517240477
1410,1,1.6619230199164166,1.6393246153448784,0.022598404571538167
1420,1,2.754609247386115,2.8020432584525135,-0.04743401106639844
1423,1,3.0119554415670455,2.8452122356289244,0.1667432059381211
1432,1,6.75323215860989,6.75856817832992,-0.005336019720029839
1441,1,3.72033220872712,4.020452919556431,-0.3001207108293107
1451,1,1.7861117980587782,1.7928537788546988,-0.006741980795920588
1467,1,4.710730629665748,4.466903649651969,0.2438269800137789
1501,1,1.4247683693281081,1.388803681431312,0.03596468789679608
1507,1,1.525179043496599,1.6932925545185828,-0.1681135110219838
1518,1,1.4079027748488753,1.4005177946065457,0.007384980242329586
1526,1,2.224888021168351,2.2061236122687253,0.018764408899625717
1530,1,3.4820111260973627,3.6369608940064864,-0.15494976790912363
1531,1,0.7787414670523898,0.7748258662122657,0.0039156008401241005
1548,1,2.4379839998696733,2.53360424597377,-0.09562024610409692
1563,1,10.671466706208044,10.630001656074729,0.04146505013331492
1566,3,20.462613637357606,21.238596913550946,-0.7759832761933403
1567,1,0.5172446311774906,0.6006400952489288,-0.08339546407143816
1577,0,1.224689687583078,1.1796815461686299,0.04500814141444809
1580,1,5.206867195816385,5.432783272041069,-0.22591607622468413
1596,3,14.043570596015854,14.0773158662023,-0.03374527018644535
1640,2,1.3537861698529705,1.3716509719973609,-0.017864802144390346
1645,1,2.379587295357702,2.3829486039293477,-0.003361308571645516
1648,1,4.3982112598180265,4.330636507736706,0.06757475208132036
1653,1,2.101490781634103,2.0126457164001437,0.08884506523395919
1685,1,2.1349883209605416,2.1296799161000584,0.005308404860483229
1687,3,26.046845936084036,25.52017308015975,0.5266728559242857
1691,3,16.46133181640216,16.067117755119607,0.394214061282554
1708,1,8.328794351831233,8.322148969737528,0.00664538209370491
1710,1,5.971819877754691,5.773377861893933,0.19844201586075805
1732,1,0.437599322256901,0.3536791038304445,0.08392021842645653
1739,1,2.6279257328054837,2.673946677748912,-0.046020944943428344
1745,1,0.706036850533806,0.6702363507096147,0.03580049982419131
1768,1,2.0577198787597903,1.9289824608131312,0.12873741794665916
1786,1,1.9044134505506538,2.0374445798661096,-0.1330311293154558
1788,1,1.1256336897946904,1.0397212104098712,0.08591247938481916
1803,1,3.4143157431458175,3.396157747651994,0.018157995493823353
1810,1,2.1722067144926718,2.151011389033513,0.02119532545915881
1812,1,7.522265746669468,7.308249846777016,0.21401589989245196
1820,3,35.443996069447984,34.96271517686611,0.48128089258187146
1834,1,1.5203259706013448,1.5661867048222589,-0.04586073422091408
1841,1,2.919288639627975,3.012705215324255,-0.09341657569627992
