household_id,mean,cv,skewness,kurtosis,weekend_ratio,summer_peak,winter_peak,trend_slope,seasonal_strength_weekly,n_peaks,peak_height_ratio,zero_percentage,avg_zero_run,cluster
44751,9.646945205479453,0.354801219194676,0.9567799789868807,2.080628857755938,0.9289765152872552,9.48042391304348,9.513120879120876,-0.001643025198471,0.21874883568874828,19,2.7001293616972935,0.0,0.0,0
44784,17.05140273972603,0.6199060936699575,0.8107763409956427,-0.21623541652235545,0.980557251771298,7.218673913043477,29.034000000000006,-0.0142361445426346,0.8491049668018267,19,2.762177441875187,0.0,0.0,0
44822,6.3214355835616445,0.4743104553210274,0.9450923722801349,0.9167800662300141,0.8658742825078695,4.768602717391306,7.199417582417582,-0.0025438355616537,0.21600313342283012,19,2.841917751517781,0.0,0.0,0
44831,0.0,0.0,0.8480207553868682,0.9058373786996095,1.0,0.0,0.0,0.0,0.0,0,2.625430749246342,100.0,365.0,1
44832,6.674668493150684,0.3985886350239864,0.5370813749369748,0.4861613008669554,1.0115552001298076,5.859521739130435,7.178417582417582,0.00155493271606,0.2502293214508315,19,2.32311162957557,0.0,0.0,0
44878,4.409287671232876,2.3964778613873645,3.18130057691195,9.746113089463634,1.1676885525371257,0.31509782608695663,14.108153846153842,-0.0087271349355787,0.8720100054301139,19,12.20197093308645,2.4657534246575343,1.5,0
44909,6.905772602739726,0.2151221982811409,0.912635664338344,1.8022728964875263,1.0348124347852514,6.170010869565216,7.912483516483518,-0.0012880302944305,0.4031444646439923,19,1.95314858682849,0.0,0.0,0
44965,3.7720219178082193,0.384847422300751,0.9062694138617364,2.500061190326594,0.8781805049249143,3.482402173913044,4.071901098901098,-0.0004032232869309,0.19107764281964984,19,3.036302611585807,0.0,0.0,0
44969,5.294430136986302,0.58047047306942,2.278736039835302,7.884599151836067,1.064896559787821,5.911836956521738,4.9743626373626375,-0.0016488340987555,0.42449012548051424,19,4.467147433824225,0.0,0.0,0
44970,6.723394520547944,0.3479292728681809,0.9110585921149237,2.2265151335945337,1.0023657880679406,5.458728260869566,7.5565604395604415,-0.0045328515410033,0.4226584917269484,19,2.5549593955108296,0.0,0.0,0
44982,0.4819479452054794,0.9809675707259696,9.271417295021456,103.78288581150275,0.9138990433227036,0.500869565217391,0.49780219780219787,0.0001083033292779,0.334389803879484,19,13.130048717817536,0.0,0.0,0
44996,3.009942465753425,0.554161442053237,-0.07162561235667161,-0.2858468330892485,1.0475651225707427,3.4147608695652187,2.425659340659341,-0.0076929322866668,0.6670511318556195,19,2.3817731008374983,0.0,0.0,0
45017,34.546679452054796,0.5526341663604311,1.069373302674211,1.024316965396931,1.1284073036037594,23.26052173913043,46.73768131868132,-0.0380228247162674,0.45161802664079126,19,2.822499920298428,0.0,0.0,0
45033,2.472095890410959,0.4830652488729455,-0.14639483796434757,-0.17757411850422455,1.130156714418953,2.4074673913043485,2.3367582417582415,0.0031445335037744,0.5592285555490673,19,2.4663282778187217,6.8493150684931505,25.0,0
45035,27.1472,0.2705453278102211,0.9349184837727953,0.6793064384491188,0.941181052809522,21.800826086956523,33.86171428571428,0.0200808204371419,0.7995388559020518,19,1.9854349619850298,0.0,0.0,0
45043,10.725597260273974,0.2740013298290782,0.8294004400501953,1.546947886945489,0.9894694563649076,10.911739130434782,11.749593406593407,0.003093380681748,0.3066463893087841,19,2.3328304608894914,0.0,0.0,0
45063,15.9701397260274,0.4251652261968375,0.977230982725535,0.5455031940688704,0.962420378983192,22.324771739130433,12.844274725274728,0.0171105951537794,0.8058096915675329,19,2.463660348311,0.0,0.0,0
45066,33.28798630136987,0.6822440644812422,1.4923237451479465,4.465381780179797,0.9899824231956508,13.464902173913043,62.15970329670333,-0.0187779513995999,0.8971380230505921,19,5.383173327989075,0.0,0.0,0
45067,9.210997260273974,0.3536481966716697,0.5041893720515476,0.21923887167128653,1.2267678956077663,7.399076086956524,11.820230769230765,-0.0017528188182803,0.5340055799009018,19,2.2188694038751766,0.0,0.0,0
45068,2.2349178054794523,0.3302170069732442,1.1220910735589826,1.1137015367190894,0.843066103059433,2.097989130434783,2.344604395604396,0.0001138563361408,0.10412145484592539,19,2.113724266913955,0.0,0.0,0
45105,5.207443835616439,0.4332267801673486,0.22097118690830933,-0.00619995706473242,1.030356603935274,3.3333695652173914,6.9143846153846145,-0.0049815180777004,0.5682394330057569,19,2.5373293341407477,0.0,0.0,0
45114,2.153591780821918,1.2863547335651009,6.563756604018116,59.688139294789366,0.806041572571675,2.358119565217391,2.4916373626373627,-0.0012416232543562,0.17250498583746265,19,15.995139054093768,0.0,0.0,0
45162,5.921591780821918,1.1331330031241278,1.4161152618346062,1.1139179442461478,0.7990753627115303,1.302336956521739,13.881142857142862,0.0047681952900007,0.8048613105292802,19,5.233221259925946,4.383561643835616,1.6,0
45163,12.38097808219178,0.7441458925568805,0.8136000057037943,-0.18417519152757267,1.005872906079325,3.7608804347826084,23.382604395604396,-0.0239235181616049,0.898039856212914,19,3.4077275413875068,0.0,0.0,0
45190,8.40925205479452,0.3940584081268439,0.2654109432483707,1.5581059789316916,0.9841551830884446,7.888793478260871,9.674329670329671,-0.0125583740310891,0.4596856404618245,19,2.857804694568312,0.0,0.0,0
45224,4.256169863013699,0.5624668921162496,0.961377947577525,0.5795476233540189,0.9091060913834976,3.163717391304347,5.125967032967033,-0.0063853907601493,0.2590242290648342,19,2.9857830887890713,2.73972602739726,10.0,0
45234,17.45708493150685,0.1885750171212181,0.5100340852186177,0.384207336329915,1.0051306212424935,18.954695652173918,18.378659340659336,0.0040931440219335,0.3928125535930234,19,1.6982216742552698,0.0,0.0,0
45244,1.6662630136986298,0.7685909268931064,-0.008485353425109914,-1.2519291016476524,1.126608926645675,0.9760434782608693,2.5260659340659335,-0.0007252722574977,0.5662107498501605,19,2.744464686789897,27.945205479452056,1.6451612903225807,0
45271,4.406205479452055,0.4273428876947613,-0.24387594397014933,-0.49904739320945524,0.9482842472680948,3.6192608695652195,5.3030989010989,-0.0058791477778902,0.5680066238408877,19,2.129042788346448,0.0,0.0,0
45273,3.86661095890411,0.3399364405868892,0.704517745837068,1.759388330889494,1.0305674532710047,3.2199130434782606,4.641494505494506,-0.0001428053195401,0.42221241128567166,19,2.4747770338684614,0.0,0.0,0
45276,6.029213698630137,0.3316544333817027,0.9181358003341986,2.098752404165368,0.9855507824739564,5.35454347826087,6.8759890109890165,0.0057343689770817,0.3332980225883905,19,2.647774784235478,0.0,0.0,0
45295,5.761405479452055,0.569412692279544,1.3657477967702583,2.1818785579625084,0.9777053184165002,4.049271739130435,8.045692307692306,0.0148499438580732,0.7229366413546016,19,3.529173579696354,0.0,0.0,0
45312,3.744816438356163,0.4671874470028939,0.3497799050905295,-0.5695899931840964,1.024950271257097,1.890891304347826,5.187,-0.0032750048738595,0.6824797500919265,19,2.6324387756445815,0.0,0.0,0
45368,12.463367123287671,0.3083363825841481,1.1134066087491286,1.241238990781608,0.9296326636720336,12.579923913043475,12.308989010989013,0.0029794286109129,0.2958609235314745,19,2.2498735472218967,0.0,0.0,0
45418,5.693821917808219,0.3217564438894736,1.6052911939531407,2.5465923645378883,1.045406453043453,5.265413043478261,6.206659340659341,-0.0014060265582161,0.12620778813046668,19,2.346051596419094,0.0,0.0,0
45452,8.298827397260274,0.3194395559699302,1.4905353628164815,2.547616178381449,0.9774201763410476,11.172608695652173,7.813747252747252,0.0015181954133896,0.6126210693850005,19,2.322496791096415,0.0,0.0,0
45511,13.937002739726026,0.2983611515341884,0.3679681782481208,1.1104440062325427,0.9594847427101384,11.671086956521743,14.484956043956052,0.0043484540610971,0.335732654291115,19,2.285857339267931,0.0,0.0,0
45533,4.190194520547945,0.55781216937,1.602796690670929,4.393721061377821,1.2980193167907872,4.456500000000003,4.9891978021978005,-0.0029033152116242,0.17534782120787915,19,4.225818136405869,0.0,0.0,0
45611,0.827531506849315,0.227083469584977,3.5926975406676966,21.05993174405349,0.9956957560851104,0.8524673913043482,0.9070109890109891,-0.0002727498192353,0.5769999253435043,19,2.7285970157159936,0.0,0.0,0
45616,3.003468493150685,0.306840211888048,-0.37634947179899225,-1.2997121099230116,1.0322391384784166,3.069858695652174,2.867868131868132,-0.0006636972728596,0.13542254728767755,18,1.6224575057513415,0.0,0.0,0
45679,1.11307397260274,0.5463612599326172,5.007642032790316,37.983157300358364,0.9918759982067304,1.2446413043478264,1.1314065934065936,0.000462200566108,0.155542374716219,19,6.722823625551352,0.0,0.0,0
45684,7.316156164383561,0.2763982734830864,1.6949809261661124,6.010436959672987,1.0862462421095738,7.228358695652177,7.620582417582418,-0.0001267082569351,0.1805877374282394,19,2.6427812044426355,0.0,0.0,0
45699,11.56598082191781,0.2362032025401475,0.680371795357431,0.33884280388907007,0.9508916147258206,11.189130434782605,11.938439560439567,0.0015875251404781,0.13924686551941615,19,1.8440286499163936,0.0,0.0,0
45704,10.02849589041096,0.9292832476787988,1.03962313967826,0.2616954858231795,0.9431152547809788,6.26658695652174,14.64164835164835,-0.005961358560595,0.2465860235971732,19,3.9265110571218833,0.0,0.0,0
45738,26.63271232876712,0.9579368356063832,2.048207101877496,4.660139074439655,0.965619738043836,10.251510869565216,56.509450549450555,-0.0067946693548985,0.7302926636287859,19,5.762312080930446,0.0,0.0,0
45742,1.11146301369863,1.7729574896802978,1.3912509773297776,0.30170191318178174,0.9143886345273362,0.0,2.8153516483516476,-0.0135034600701342,0.8866865278905547,19,6.107265753640765,73.97260273972603,270.0,0
45785,3.3572520547945204,0.4876592379249663,0.17287936449197205,0.8307790074345074,0.8166751903194421,2.4362717391304343,3.7860109890109905,-0.0027163428531944,0.4910581832926784,19,3.176109456771969,0.0,0.0,0
45823,5.074526027397259,0.5614902333118041,1.4931849102148793,3.15201687385289,0.9936617230703596,4.138532608695653,5.777934065934066,-0.0037703733499826,0.33759923864274266,19,3.8801653383378283,0.0,0.0,0
45868,7.32698904109589,0.234051017632993,0.7556164814771951,0.7151046301172568,1.1416059491750168,6.376097826086957,8.5562967032967,-0.0008688507315725,0.40051180927508845,19,1.8940931837294357,0.0,0.0,0
45889,12.1608301369863,0.7957989073891424,0.979613211355486,-0.002062416104875897,1.0430163670278416,4.30745652173913,25.48542857142858,-0.0215775587762788,0.9131901007596588,19,3.8698838376886227,0.0,0.0,0
45932,7.1788986301369855,0.2144229151303759,0.11540542066151734,-0.34733022125722135,0.9537585790286708,6.991336956521741,7.393648351648349,0.0018937153123094,0.2333590449888531,19,1.6476064936125587,0.0,0.0,0
45934,13.790821917808218,0.4095158126281866,0.2870713400585589,-0.3872331666323534,0.9857762416478496,9.016358695652176,17.53462637362638,0.0085120471937673,0.5483650889629169,19,2.114594777149782,0.0,0.0,0
45948,21.309084931506852,0.6182351397928552,0.8027932147975666,-0.24995680838869694,0.9832089901625082,9.277793478260866,38.22675824175825,-0.0249891899028437,0.915283621155593,19,2.8124154647011443,0.0,0.0,0
45952,13.339550684931506,0.4369075935709279,1.343153496858953,2.8572081356618497,1.065173502817878,17.335760869565217,11.887351648351649,0.0132388788395525,0.608705309329821,19,3.306183322187846,0.0,0.0,0
45969,3.483120547945205,0.3660601447835674,0.7631437165510115,0.9668493037404229,1.1836983194959887,3.1787065217391297,3.8986483516483514,0.0002278972318945,0.2330239983309495,19,2.513550673738476,0.0,0.0,0
45974,12.266326027397264,0.6987319530214028,2.579018598562391,5.6599717413315265,1.0299213776450868,8.011673913043479,16.921879120879122,0.0315237360663141,0.8908311804547848,19,3.8427154059593813,0.0,0.0,0
45998,4.3970164383561645,0.3916312953790621,0.154325808284253,-0.1053844273980653,0.9948274462605138,3.50529347826087,5.3765714285714274,-0.0017216942276228,0.4153383204390742,19,2.1798872336223005,0.0,0.0,0
46002,3.4911561643835616,0.4185562056097047,0.7158788531554569,0.026007145775803764,1.079524749168785,3.5199456521739134,3.3731758241758247,-0.0008463216549899,0.12731049955992804,19,2.298665434067452,0.0,0.0,0
46025,6.907110372602739,0.281432575188848,-0.005078367197802897,-0.8331451425741006,1.0080587256645774,5.3046630434782625,8.183453692307692,-0.0039730118043645,0.5305688164976498,18,1.7069366730790039,0.0,0.0,0
46033,4.459243835616438,0.3531074244968374,0.5757722386084485,0.8472370763345047,0.9617641147568324,3.679510869565219,5.4311318681318665,-0.0017490961766731,0.3282744401917216,19,2.495938865487361,0.0,0.0,0
46069,31.446427397260273,0.5378281235498482,0.40966767627977946,-0.8146389236702793,1.0083064039156044,14.74375,49.309626373626365,-0.0353224607191597,0.8170268189351421,19,2.446446428655441,0.0,0.0,0
46072,4.835161643835616,1.2080157977977493,2.095916219845799,3.633468085892746,1.0419891975097872,2.3629782608695664,10.150131868131869,-0.020624704915565,0.7125252579450865,19,5.509640000135991,0.0,0.0,0
46078,4.9836547945205485,0.2899142281383857,2.0633666782177955,14.264984632007575,1.0471471121582514,4.913065217391304,5.62131868131868,-0.0007214748422473,0.2413049477140464,19,3.4928181661255366,0.0,0.0,0
46079,23.47243835616438,0.3230387234686125,0.3394716571483248,-0.08323572596507889,0.8068897884109112,22.08649999999999,25.524615384615384,-0.0081283517964183,0.41534593466571623,19,2.0983759442727354,0.0,0.0,0
46111,1.3796794520547944,0.457579812417358,2.525042660152331,12.053667482360463,0.9740587281570888,1.2166739130434776,1.5361648351648354,-0.0010071358239784,0.17578435278457222,19,4.337964148908919,1.095890410958904,4.0,0
46159,17.65231506849315,0.9555264527769678,1.0462786133192796,0.40633693118881364,0.6834954122766075,8.26003260869565,32.93001098901099,0.0014249314574937,0.5101827289054716,19,4.450691011074647,1.643835616438356,1.5,0
46174,0.0078246575342465,3.775733303145216,9.184315667649145,120.15022627878808,0.7832315641146077,0.0049782608695652176,0.0218131868131868,8.843204852636704e-05,0.4407957305469044,18,55.593487394958515,99.45205479452056,121.0,1
46177,18.65660821917808,0.1224153405325969,0.4035010750301789,0.5938810337282794,0.9920664454340816,18.066336956521738,19.13517582417583,0.0015969831426152,0.1924429068123231,19,1.5605194501577322,0.0,0.0,0
46186,0.0,0.0,0.8480207553868682,0.9058373786996095,1.0,0.0,0.0,0.0,0.0,0,2.625430749246342,100.0,365.0,1
46203,1.7212543589041092,0.4977755827818146,1.2563970789118413,1.7310322897833696,0.8586723716568497,1.2578695652173912,1.714433318681319,0.0013168381276482,0.40888733664115606,19,3.062882584858978,0.273972602739726,1.0,0
46205,5.232369863013699,0.3812572046296557,0.6997292096677044,1.3142562186929974,0.8962663141654879,5.1184673913043515,5.633835164835167,-0.0008612425750759,0.21999536163272906,19,2.691896859119862,0.0,0.0,0
