household_id,cluster_k5
147079,2
147097,2
147106,2
147110,2
147140,2
147165,2
147174,2
147177,2
147182,2
147189,2
147192,2
147238,2
147261,2
147273,2
147286,4
147296,2
147297,2
147342,2
147365,2
147379,2
147434,2
147461,2
147468,2
147478,2
147487,0
147488,2
147489,0
147517,2
147552,2
147559,4
147569,2
147608,2
147633,2
147656,4
147676,2
147695,2
147699,2
147706,2
147711,2
147731,2
147732,2
147747,2
147781,2
147804,2
147848,2
147901,2
147903,2
147942,2
147963,2
147971,2
147982,2
147997,2
148015,2
148020,2
148056,2
148077,2
148079,2
148099,2
148112,2
148155,2
148167,2
148201,2
148210,2
148237,2
148238,2
148280,2
148282,2
148318,3
148323,0
148343,2
148353,0
148365,2
148388,2
148415,2
148439,2
148453,2
148454,0
148499,2
148527,2
148534,2
148536,2
148555,2
148563,2
148578,0
148624,2
148627,2
148634,2
148668,2
148679,2
148718,2
148724,2
148728,2
148762,2
148764,2
148767,2
148770,2
148772,0
148778,2
148804,2
148835,0
148850,2
148852,2
148860,2
148866,2
148894,2
148896,2
148897,2
148934,2
148941,2
148949,2
148957,2
148960,2
148975,2
148979,0
149015,2
149067,2
149087,2
149099,2
149105,2
149114,2
149116,2
149139,2
149151,2
149178,2
149186,2
149187,2
149202,2
149249,2
149261,2
149262,2
149289,4
149292,2
149344,2
149353,2
149389,2
149393,2
149394,2
149403,2
149408,2
149467,2
149469,2
149533,2
149574,2
149605,2
149628,2
149629,0
149633,2
149644,2
149667,2
149669,2
149671,2
149677,2
149703,2
149715,2
149717,2
149739,2
149784,2
149790,2
149802,2
149815,2
149820,2
149868,2
149882,2
149883,2
149905,2
149913,2
149947,2
149972,2
149980,2
149983,2
150007,2
150019,2
150023,0
150118,2
150123,0
150149,2
150159,2
150163,0
150180,2
150200,2
150282,2
150298,2
150338,2
150363,2
150384,0
150397,2
150459,0
150480,2
150490,0
150550,2
150555,2
150563,2
150616,0
150619,2
150686,2
150688,2
150710,2
150723,2
150724,2
150740,0
150763,2
150769,2
150782,2
150783,2
150784,2
150821,2
150828,2
150841,2
150865,2
150866,0
150870,2
150874,2
150931,2
150942,2
150961,2
150984,2
151030,2
151124,2
151140,2
151147,2
151171,2
151221,2
151246,2
151249,0
151295,2
151296,2
151302,0
151320,2
151362,0
151366,2
151389,2
151404,2
151418,2
151424,2
151448,2
151465,2
151471,2
151476,2
151496,2
151507,2
151527,2
151544,2
151546,2
151551,2
151602,0
151604,2
151609,2
151615,2
151642,0
151655,2
151668,2
151669,2
151675,2
151685,2
151686,0
151687,2
151697,2
151698,2
151726,2
151746,2
151757,2
151759,2
151777,0
151779,2
151786,2
151802,2
151822,2
151856,2
151862,2
151871,2
151876,2
151938,2
151940,2
151979,0
152021,2
152046,0
152047,2
152096,2
152104,2
152169,0
152175,2
152182,2
152209,2
152219,0
152225,4
152230,0
152235,2
152238,2
152241,2
152244,2
152271,2
152291,2
152338,3
152371,2
152375,2
152379,2
152441,2
152446,2
152459,0
152484,0
152556,0
152565,2
152569,2
152574,2
152586,2
152587,2
152589,2
152592,2
152596,2
152598,0
152633,2
152642,2
152647,2
152673,2
152717,2
152749,0
152751,2
152759,2
152761,2
152776,2
152777,0
152819,2
152850,2
152891,2
152903,2
152940,0
152953,2
152959,2
153009,2
153029,2
153032,0
153042,2
153047,2
153085,2
153100,2
153160,2
153169,2
153184,2
153204,0
153211,0
153214,2
153215,2
153230,2
153264,0
153274,2
153307,0
153317,2
153328,0
153423,2
153448,2
153450,0
153459,2
153565,0
153582,2
153685,2
153689,2
153696,2
153698,0
153701,2
153706,2
153732,2
153752,2
153755,2
153758,2
153773,2
153782,2
153798,2
153815,2
153862,2
153870,2
153874,2
153922,2
153934,2
153952,2
153957,2
153972,2
154010,2
154042,2
154083,2
154084,2
154094,0
154099,2
154105,2
154114,0
154126,2
154135,2
154168,2
154171,2
154172,0
154178,2
154202,2
154226,2
154238,2
154248,4
154259,2
154269,2
154274,2
154306,2
154307,2
154341,0
154364,2
154400,2
154407,2
154416,2
154430,2
154449,2
154455,2
154487,2
154490,2
154514,0
154515,2
154531,2
154557,2
154570,2
154571,2
154596,2
154610,2
154636,2
154659,2
154694,0
154701,2
154736,2
154746,0
154748,2
154765,0
154771,2
154798,2
154811,2
154834,0
154847,2
154863,2
154889,2
154904,2
154919,2
154922,2
154949,2
154950,2
154959,2
154970,2
154988,2
155030,0
155035,2
155038,2
155072,2
155165,2
155228,2
155229,2
155243,2
155260,2
155267,2
155274,4
155288,2
155350,0
155403,2
155409,2
155420,2
155421,2
155437,2
155454,2
155479,2
155496,0
155509,2
155516,2
155560,2
155561,2
155613,2
155617,2
155650,2
155687,2
155724,2
155752,2
155759,2
155777,2
155779,2
155791,2
155828,2
155851,2
155855,2
155869,2
155888,2
155905,2
155933,2
155954,2
155962,2
155980,2
156011,2
156027,2
156040,2
156048,2
156049,2
156057,2
156078,2
156084,2
156102,0
156154,2
156184,2
156202,2
156232,2
156239,2
156242,2
156253,2
156284,2
156287,2
156300,2
156321,2
156334,2
156337,2
156359,2
156362,0
156372,2
156392,2
156396,2
156405,2
156510,2
156512,2
156537,2
156543,0
156565,2
156577,2
156582,2
156587,2
156593,2
156596,2
156599,4
156612,2
156629,0
156630,2
156679,2
156683,2
156687,2
156697,2
156719,2
156733,2
156736,2
156789,2
156797,2
156807,2
156832,2
156862,2
156886,2
156910,2
156911,2
156991,2
157008,2
157042,2
157050,2
157070,0
157072,0
157108,2
157119,2
157128,2
157132,0
157169,2
157179,2
157206,2
157218,2
157240,0
157245,2
157249,2
157296,2
157311,2
157328,2
157330,2
157331,2
157349,2
157365,2
157375,2
157381,2
157414,2
157419,4
157491,2
157492,2
157547,2
157561,2
157574,2
157576,2
157591,2
157599,2
157620,2
157636,2
157642,2
157649,0
157659,2
157716,2
157776,2
157806,2
157827,2
157837,2
157848,2
157855,2
157940,2
157952,2
157987,2
158024,2
158027,2
158040,2
158063,2
158082,2
158085,2
158089,2
158117,2
158144,2
158178,2
158187,2
158216,2
158217,2
158262,2
158284,2
158288,2
158322,2
158335,2
158336,2
158352,2
158379,2
158387,2
158396,2
158422,2
158431,2
158438,2
158451,2
158458,2
158467,0
158475,2
158496,2
158528,2
158533,2
158566,2
158573,2
158587,0
158591,2
158592,2
158641,2
158647,0
158658,2
158720,0
158733,2
158774,0
158795,2
158814,2
158849,2
158884,0
158914,2
158945,2
158951,0
158960,2
158964,2
158975,2
158976,2
159018,2
159067,2
159084,2
159109,2
159115,2
159140,2
159143,2
159151,0
159169,2
159204,2
159219,0
159242,2
159305,2
159309,2
159348,2
159372,2
159380,2
159393,2
159407,0
159412,2
159417,2
159433,2
159447,2
159483,2
159489,2
159494,2
159537,2
159572,2
159574,1
159587,2
159613,0
159618,1
159694,2
159709,2
159734,2
159737,2
159753,2
159811,2
159818,2
159835,2
159843,2
159852,2
159893,2
159920,2
159947,2
159980,2
160034,2
160042,0
160049,2
160054,2
160075,0
160098,2
160127,2
160142,2
160171,2
160184,2
160187,2
160188,2
160203,2
160221,2
160226,2
160231,2
160242,2
160258,2
160263,0
160276,2
160280,2
160324,2
160346,2
160351,2
160381,0
160393,4
160427,2
160439,2
160469,2
160508,2
160526,2
160527,2
160530,2
160558,0
160563,0
160575,2
160592,2
160637,2
160641,2
160648,2
160653,2
160680,2
160683,2
160700,4
160718,2
160720,2
160745,2
160750,2
160755,2
160778,1
160813,2
160821,2
160852,2
160904,2
160921,2
160949,0
160957,2
161051,2
161089,2
161097,2
161129,2
161147,2
161198,2
161220,2
161226,2
161253,0
161269,4
161290,2
161291,2
161332,2
161365,0
161368,0
161370,0
161372,2
161376,2
161390,0
161394,2
161401,2
161406,2
161426,2
161437,2
161441,2
161444,2
161451,2
161454,2
161466,2
161469,2
161470,2
161476,2
161482,2
161486,2
161530,2
161542,2
161548,4
161558,2
161564,2
161573,0
161581,2
161585,2
161606,0
161614,3
161621,2
161626,2
161630,2
161645,0
161660,2
161688,2
161695,2
161764,2
161788,2
161789,2
161797,2
161803,2
161809,2
161817,4
161888,2
161897,2
161907,2
161909,2
161931,2
161943,2
161962,2
161964,2
162011,2
162042,2
162067,2
162086,2
162110,2
162116,2
162125,2
162147,2
162148,1
162155,2
162164,2
162241,2
162246,0
162259,2
162268,2
162288,2
162302,2
162304,2
162310,2
162335,2
162346,2
162350,2
162356,2
162381,2
162414,2
162416,2
162428,2
162519,2
162529,0
162540,2
162557,2
162571,0
162572,2
162577,2
162578,0
162626,0
162655,2
162662,2
162673,0
162705,2
162726,2
162737,2
162741,2
162750,2
162753,2
162797,2
162813,2
162835,2
162892,2
162902,2
162916,2
162948,2
162952,2
163014,2
163018,2
163019,2
163024,2
163033,2
163043,2
163045,4
163052,2
163057,2
163058,2
163080,2
163082,2
163091,2
163152,2
163161,2
163174,2
163178,2
163196,2
163219,0
163244,2
163253,2
163275,0
163286,0
163307,2
163310,2
163333,2
163347,2
163361,3
163365,0
163368,2
163386,2
163433,2
163436,0
163473,2
163479,2
163481,2
163521,2
163536,2
163568,2
163569,2
163573,2
163584,2
163586,2
163587,2
163589,2
163598,2
163610,2
163650,2
163654,2
163684,2
163722,2
163729,2
163730,0
163741,4
163746,2
163761,0
163766,2
163768,2
163780,0
163781,2
163794,2
163795,2
163808,0
163821,2
163827,2
163849,2
163866,2
163915,2
163932,2
163950,0
163953,2
163967,2
163976,2
164070,2
164079,2
164084,0
164112,2
164120,0
164132,2
164135,0
164146,2
164170,2
164173,2
164174,2
164223,2
164257,2
164272,2
164282,2
164306,2
164335,2
164351,2
164365,2
164369,4
164378,2
164379,2
164387,4
164397,2
164400,2
164419,2
164428,0
164443,2
164451,2
164494,2
164526,2
164548,2
164564,2
164578,2
164618,2
164644,0
164645,2
164662,2
164683,2
164737,2
164786,2
164787,4
164793,2
164802,2
164812,2
164826,2
164837,2
164863,2
164871,0
164885,2
164899,2
164906,2
164907,2
164943,0
164961,0
164983,2
165003,2
165008,2
165039,0
165049,2
165052,2
165062,2
165071,2
165088,2
165089,2
165105,2
165128,2
165133,2
165140,2
165155,2
165168,0
165218,2
165257,2
165262,2
165288,2
165301,2
165315,0
165339,2
165368,2
165379,2
165413,0
165421,2
165481,2
165493,2
165523,0
165532,2
165543,2
165560,2
165578,2
165615,2
165632,2
165655,2
165663,2
165665,2
165669,0
165686,2
165697,2
165715,2
165728,2
165731,0
165740,2
165752,2
165765,2
165790,2
165821,2
165837,2
165846,2
165848,2
165872,2
165875,2
165891,2
165911,2
165956,2
165993,2
166000,2
166025,2
166031,2
166033,2
166059,2
166076,2
166087,2
166134,2
166139,2
166145,2
166156,2
166168,2
166172,2
166183,0
166202,2
166206,2
166270,2
166283,2
166306,2
166314,2
166331,2
166332,2
166336,2
166357,2
166391,2
166418,2
166423,2
166437,0
166442,2
166445,2
166451,2
166460,2
166494,2
166496,2
166520,2
166544,2
166548,2
166556,0
166562,2
166593,2
166608,0
166613,2
166661,2
166662,2
166675,2
166730,2
166760,2
166768,2
166773,0
166812,2
166830,0
166856,2
166865,2
166875,2
166889,2
166897,2
166935,2
166937,2
166939,2
166942,2
166950,2
166960,2
166977,2
167007,2
167019,0
167031,4
167038,2
167082,2
167094,2
167109,2
167121,2
167122,2
167129,2
167142,2
167199,2
167241,2
167255,2
167261,0
167274,2
167280,2
167292,2
167317,2
167321,2
167328,2
167354,2
167357,2
167362,0
167370,2
167382,2
167395,2
167399,2
167427,0
167431,0
167443,0
167446,2
167447,2
167451,2
167476,2
167479,0
167506,2
167556,2
167581,2
167582,0
167584,2
167592,2
167595,2
167597,1
167609,2
167619,2
167628,2
167633,2
167640,2
167655,2
167680,2
167725,2
167738,2
167760,2
167775,2
167781,2
167810,2
167838,2
167839,2
167872,2
167904,2
167917,2
167934,2
167938,2
167985,2
167993,2
168006,2
168011,2
168015,2
168051,2
168057,2
168060,2
168073,2
168077,2
168085,0
168087,2
168098,2
168121,2
168136,2
168151,2
168157,2
168170,2
168177,2
168188,0
168190,0
168245,2
168247,2
168267,0
168287,2
168294,2
168303,2
168323,2
168327,2
168360,0
168368,2
168371,0
168374,2
168384,2
168393,2
168398,2
168437,2
168451,2
168459,0
168474,2
168488,2
168493,2
168502,2
168603,2
168611,2
168618,2
168648,2
168654,2
168691,2
168724,2
168766,2
168802,2
168813,0
168817,2
168827,2
168845,2
168846,2
168860,2
168925,2
168945,2
168978,2
168987,2
169004,2
169012,3
169029,2
169032,0
169043,2
169079,0
169083,2
169109,2
169114,2
169172,0
169176,0
169187,2
169232,2
169292,2
169297,2
169332,2
169354,0
169355,2
169356,2
169359,0
169365,2
169381,2
169416,2
169426,2
169441,2
169462,2
169469,2
169479,2
169557,2
169584,2
169603,2
169625,0
169637,2
169664,2
169685,2
169701,0
169712,2
169737,2
169749,2
169763,2
169779,2
169783,2
169791,2
169809,2
169834,2
169851,0
169854,2
169883,1
169897,2
169939,2
169944,2
169945,2
169967,2
169988,2
169989,2
169993,2
169996,2
170049,2
170065,2
170068,2
170080,2
170085,2
170092,2
170114,2
170120,2
170156,2
170186,2
170187,2
170215,2
170217,2
170221,2
170226,2
170239,2
170281,2
170307,2
170312,2
170323,2
170327,2
170329,2
170335,2
170337,2
170348,2
170354,2
170397,2
170435,0
170436,2
170440,0
170457,2
170474,2
170491,2
170516,2
170536,2
170537,4
170559,2
170565,2
170584,2
170606,2
170620,2
170637,2
170675,2
170714,2
170736,2
170746,2
170753,0
170767,4
170793,2
170796,0
170810,2
170814,0
170816,2
170853,2
170875,2
170892,2
170914,2
170961,2
170963,2
170991,2
171083,2
171182,2
171197,2
171219,2
171223,2
171235,2
171247,2
171249,2
171260,2
171272,2
171283,2
171290,2
171301,2
171311,2
171315,2
171323,2
171352,0
171393,0
171484,2
171485,2
171499,2
171503,0
171595,2
171596,2
171670,2
171671,0
171729,2
171768,0
171785,2
171875,2
171910,2
171912,2
171929,2
171930,2
171954,2
171971,2
171995,2
172038,2
172062,2
172078,0
172144,2
172162,2
172183,0
172224,2
172232,2
172240,2
172286,2
172290,2
172293,2
172299,0
172342,2
172353,2
172357,2
172381,2
172458,2
172464,2
172481,2
172485,2
172506,2
172510,0
172524,2
172526,2
172528,2
172533,2
172543,2
172588,0
172602,3
172663,2
172696,0
172714,2
172734,2
172737,2
172750,2
172753,2
172759,2
172782,0
172784,2
172785,2
172808,4
172840,2
172846,2
172871,2
172910,2
172911,2
172913,2
172914,0
172966,2
172992,2
173008,2
173045,2
173055,2
173060,0
173071,2
173079,2
173087,2
173090,2
173125,0
173153,2
173161,2
173168,2
173180,2
173201,2
173209,2
173214,2
173222,0
173234,2
173255,2
173289,2
173323,2
173360,2
173367,2
173372,2
173380,2
173415,2
173434,2
173441,2
173444,2
173446,2
173452,2
173483,2
173485,2
173508,2
173535,2
173560,2
173563,2
173611,2
173632,2
173637,0
173650,2
173674,2
173681,0
173715,2
173728,2
173742,2
173772,2
173811,2
173817,2
173818,2
173848,4
173857,2
173909,2
173913,2
173921,2
173958,2
173962,0
173974,0
173978,2
173983,2
174000,2
174010,2
174042,2
174056,0
174113,2
174142,2
174148,2
174170,2
174202,2
174210,2
174215,2
174217,2
174253,2
174265,2
174282,2
174292,2
174301,2
174314,2
174335,2
174349,2
174376,2
174396,2
174403,2
174531,2
174560,4
174562,2
174567,2
174569,2
174586,2
174641,2
174654,0
174712,2
174731,2
174750,2
174791,0
174793,0
174811,2
174847,2
174859,2
174864,1
174881,2
174913,2
174942,2
174945,2
174948,2
174957,0
175044,2
175045,2
175080,2
175092,2
175094,2
175095,2
175118,2
175160,2
175178,2
175222,2
175231,2
175239,2
175258,2
175262,2
175285,2
175295,2
175318,0
175347,2
175365,2
175386,2
175416,2
175438,2
175486,2
175508,0
175529,2
175567,2
175587,4
175591,2
175673,2
175693,2
175700,2
175713,2
175729,2
175731,2
175737,2
175740,0
175751,2
175785,4
175788,2
175796,2
175808,0
175814,2
175823,2
175854,2
175917,2
175930,2
176024,2
176056,2
176067,2
176106,2
176143,2
176144,2
176147,2
176160,2
176172,2
176207,0
176213,2
176219,2
176239,2
176247,2
176248,2
176289,2
176308,2
176323,2
176326,2
176337,2
176339,2
176353,0
176358,2
176378,2
176409,2
176411,2
176418,2
176450,0
176458,2
176493,2
176522,2
176572,2
176604,2
176620,2
176644,0
176668,0
176685,2
176697,2
176712,2
176730,2
176763,2
176794,2
176817,2
176825,2
176850,2
176851,2
176889,0
176892,0
176908,0
176929,2
176945,0
176968,2
176972,2
176977,2
176994,2
177011,2
177018,2
177043,2
177051,2
177059,2
177078,2
177081,2
177092,2
177096,2
177099,2
177103,2
177127,2
177155,2
177177,2
177179,2
177199,2
177208,2
177232,2
177236,2
177249,2
177256,2
177312,2
177336,2
177355,2
177395,2
177407,2
177418,2
177420,2
177429,0
177443,2
177473,2
177480,0
177493,2
177494,2
177508,2
177525,2
177547,2
177570,2
177579,0
177580,2
177592,2
177606,2
177634,2
177642,2
177689,2
177702,0
177718,2
177724,2
177759,2
177791,2
177801,2
177830,2
177832,2
177857,2
177876,2
177885,0
177924,2
177945,2
177959,2
178017,2
178025,2
178035,2
178118,4
178128,2
178137,2
178165,2
178169,2
178219,2
178226,2
178235,2
178241,2
178250,2
178264,0
178295,2
178313,2
178315,0
178324,2
178332,2
178396,2
178432,2
178453,2
178467,2
178493,2
178503,2
178511,1
178524,2
178540,2
178585,2
178590,2
178593,2
178608,2
178625,0
178650,2
178655,2
178676,2
178704,2
178733,2
178771,2
178787,2
178861,2
178863,2
178879,2
178880,2
178905,2
178923,2
178934,0
178943,0
178945,1
178964,2
178972,2
178993,2
179010,2
179037,2
179055,2
179081,2
179097,0
179099,2
179139,2
179180,2
179199,2
179219,2
179226,4
179229,2
179242,2
179252,2
179331,2
179339,2
179340,2
179402,0
179461,4
179465,2
179479,2
179493,2
179508,2
179512,2
179526,2
179528,2
179536,2
179550,2
179577,2
179588,2
179613,2
179649,2
179668,2
179671,2
179677,2
179685,2
179712,2
179731,0
179733,2
179753,2
179799,2
179807,2
179813,0
179815,2
179852,2
179853,2
179882,2
179901,2
179924,2
179929,2
179951,2
179960,2
179979,0
180025,0
180026,2
180029,2
180048,0
180060,2
180092,2
180097,0
180103,0
180112,2
180148,2
180172,0
180175,2
180201,2
180226,2
180245,2
180272,2
180306,2
180310,2
180332,2
180358,2
180364,2
180438,2
180451,2
180503,2
180514,2
180522,4
180523,2
180551,2
180596,2
180606,2
180628,2
180629,4
180658,4
180675,2
180708,2
180713,2
180725,2
180740,2
180760,2
180783,2
180785,2
180812,2
180853,2
180855,2
180868,2
180869,2
180872,0
180887,2
180900,2
180921,2
180926,2
180939,2
180961,2
180972,2
181004,2
181023,0
181024,0
181053,2
181065,2
181075,0
181113,2
181125,2
181128,2
181144,2
181155,2
181203,0
181206,2
181216,2
181237,2
181246,2
181258,0
181287,2
181290,2
181304,2
181337,2
181377,2
181388,2
181396,2
181407,2
181409,2
181471,2
181479,1
181507,2
181536,2
181557,0
181562,2
181585,2
181586,2
181590,2
181638,0
181688,2
181703,2
181764,2
181768,2
181770,2
181788,2
181816,2
181819,2
181849,2
181868,0
181871,0
181918,2
181919,2
181931,0
181971,4
181972,0
181980,0
181993,2
182001,0
182007,2
182013,2
182033,2
182041,2
182056,2
182074,2
182100,2
182136,2
182138,2
182143,0
182147,2
182156,2
182158,2
182180,0
182202,2
182206,2
182210,2
182216,0
182235,2
182241,0
182252,0
182269,4
182281,2
182287,2
182305,2
182341,2
182373,0
182392,0
182409,2
182428,2
182429,2
182436,2
182459,0
182468,2
182489,2
182500,2
182591,2
182592,0
182611,2
182612,2
182731,2
182757,2
182762,2
182833,2
182846,2
182850,2
182852,2
182855,2
182857,2
182864,2
182897,0
182901,2
182903,2
182971,4
182976,2
182978,2
182981,2
183002,0
183009,2
183021,2
183033,2
183124,0
183133,2
183142,2
183143,2
183166,2
183184,2
183186,2
183197,2
183207,2
183248,2
183253,2
183311,2
183337,2
183373,2
183385,2
183390,2
183404,2
183439,2
183453,0
183520,1
183522,2
183528,2
183546,2
183576,2
183583,2
183593,2
183613,2
183691,2
183699,2
183726,2
183736,2
183781,2
183788,2
183795,2
183811,2
183836,2
183924,0
183957,2
183985,2
183996,2
184023,2
184050,2
184074,2
184080,2
184114,2
184120,0
184121,2
184125,2
184168,2
184186,2
184209,2
184216,2
184248,2
184266,2
184269,2
184316,2
184324,2
184331,2
184363,2
184390,0
184449,2
184462,2
184483,2
184523,2
184528,0
184529,2
184532,2
184622,2
184633,4
184638,2
184672,2
184676,2
184694,0
184696,0
184700,2
184734,2
184759,2
184768,2
184770,2
184789,2
184803,0
184811,2
184817,2
184834,2
184835,2
184845,2
184852,2
184864,0
184889,2
184908,2
184912,4
184935,2
184955,2
184974,2
184976,2
184979,2
184982,2
184986,2
185003,2
185006,2
185037,2
185061,0
185067,2
185104,2
185116,2
185127,2
185131,2
185142,2
185163,2
185178,2
185200,2
185207,2
185216,2
185291,0
185302,2
185333,2
185339,2
185343,2
185366,2
185368,1
185384,2
185398,2
185401,2
185416,2
185440,4
185442,0
185467,0
185472,2
185481,2
185491,2
185502,4
185517,2
185519,2
185531,2
185533,2
185544,2
185548,2
185566,2
185572,2
185580,2
185581,2
185620,2
185623,2
185628,2
185655,2
185664,2
185671,2
185705,2
185711,2
185744,0
185809,2
185817,2
185821,2
185824,2
185825,2
185835,0
185867,2
185868,2
185878,2
185896,2
185932,1
185969,0
185995,2
185999,2
186016,2
186051,2
186066,2
186079,0
186113,2
186143,2
186209,2
186224,2
186231,0
186270,2
186297,2
186319,2
186339,2
186345,2
186354,2
186363,2
186374,2
186404,0
186406,2
186443,2
186471,0
186478,2
186490,1
186505,2
186512,2
186513,2
186517,2
186524,2
186535,2
186551,2
186553,2
186585,2
186621,0
186646,2
186667,2
186680,2
186701,2
186714,2
186715,2
186719,0
186725,2
186737,2
186759,0
186760,2
186805,0
186812,0
186816,2
186843,2
186913,2
186924,0
186960,1
186970,2
186979,2
187000,2
187030,2
187041,2
187057,2
187087,2
187088,2
187090,2
187099,0
187117,2
187122,2
187127,2
187130,2
187149,2
187201,0
187205,2
187216,2
187219,2
187227,2
187240,2
187258,2
187259,2
187287,2
187298,2
187309,2
187321,2
187387,2
187405,2
187409,2
187473,2
187484,2
187515,2
187534,2
187548,2
187549,2
187558,2
187562,2
187599,2
187634,2
187691,2
187695,2
187700,2
187722,0
187766,4
187775,2
187784,1
187795,2
187802,2
187814,2
187815,0
187818,2
187834,2
187869,2
187873,2
187874,2
187910,2
187919,2
187932,2
187940,2
187943,2
187963,2
187967,2
187970,2
187976,2
187982,2
187990,2
188002,2
188007,0
188026,2
188028,2
188029,2
188037,0
188067,2
188070,2
188086,2
188088,2
188096,2
188117,0
188121,2
188150,2
188153,2
188165,2
188234,2
188242,0
188266,2
188288,2
188311,2
188313,2
188350,2
188352,2
188356,2
188376,2
188395,2
188426,2
188439,2
188458,2
188463,2
188479,0
188484,2
188489,2
188511,2
188536,0
188543,0
188548,2
188549,2
188552,2
188615,2
188674,2
188678,2
188697,2
188701,2
188783,0
188788,2
188815,2
188818,4
188855,0
188874,2
188890,2
188893,4
188918,2
188924,2
188925,2
188951,2
188961,2
188964,0
189010,2
189069,2
189092,2
189119,2
189134,2
189144,2
189149,0
189178,2
189198,0
189208,2
189225,2
189279,2
189285,2
189308,2
189322,2
189358,2
189360,2
189377,2
189421,2
189423,2
189453,2
189472,2
189485,2
189517,2
189543,2
189566,2
189579,0
189580,2
189589,2
189602,2
189625,2
189668,2
189699,0
189705,2
189708,0
189721,2
189722,2
189724,2
189735,2
189737,0
189745,0
189783,2
189788,2
189795,2
189797,2
189829,2
189850,2
189861,2
189869,2
189887,2
189898,2
189903,0
189909,2
189910,2
189925,2
189976,2
190010,2
190093,2
190152,2
190157,2
190169,2
190200,2
190209,2
190248,2
190325,2
190326,0
190367,2
190389,2
190390,2
190408,2
190441,0
190470,2
190509,2
190510,2
190535,2
190542,2
190566,2
190576,2
190578,2
190595,2
190618,2
190619,2
190633,2
190641,2
190643,2
190659,2
190665,2
190686,2
190697,2
190706,0
190738,2
190740,2
190754,2
190770,0
190773,2
190786,2
190827,2
190846,2
190857,0
190869,2
190909,0
190920,2
190921,2
190930,2
190941,2
190948,2
190971,2
190974,2
190985,2
191000,2
191024,1
191042,2
191048,2
191071,2
191075,2
191112,2
191122,2
191124,0
191139,2
191165,2
191171,2
191176,2
191180,2
191181,2
191226,2
191234,2
191252,2
191270,2
191308,2
191309,2
191336,2
191355,2
191364,2
191370,2
191391,2
191419,2
191458,2
191492,2
191502,2
191512,2
191515,2
191544,2
191560,2
191561,2
191577,2
191584,2
191586,0
191587,2
191620,2
191626,0
191640,0
191646,2
191653,2
191656,2
191660,2
191694,2
191707,2
191728,0
191743,2
191768,2
191784,2
191785,2
191799,2
191806,2
191817,2
191827,2
191885,2
191918,2
191960,2
191961,2
192007,2
192019,2
192044,0
192051,2
192097,2
192106,2
192136,2
192153,2
192207,2
192213,0
192240,2
192249,2
192250,2
192252,2
192280,4
192283,2
192326,2
192358,2
192368,2
192369,2
192375,2
192405,2
192428,2
192454,2
192456,2
192473,2
192476,2
192477,2
192479,2
192493,0
192496,2
192509,2
192532,2
192545,2
192555,0
192565,0
192577,2
192592,0
192594,2
192613,0
192629,2
192639,2
192648,2
192651,2
192662,2
192693,0
192709,2
192714,4
192731,2
192741,2
192773,2
192803,2
192810,2
192813,2
192828,0
192834,2
192875,0
192880,2
192884,0
192889,2
192892,0
192903,2
192917,2
192926,2
192931,2
192934,2
192964,2
192966,3
192979,2
193001,2
193026,2
193027,2
193029,4
193045,2
193046,2
193061,2
193089,2
193123,2
193171,2
193197,2
193205,2
193221,2
193226,2
193235,2
193268,2
193287,2
193290,2
193335,2
193343,2
193346,0
193361,0
193366,0
193369,2
193370,2
193380,2
193401,2
193402,2
193412,2
193443,2
193459,2
193478,2
193492,2
193521,2
193523,2
193524,0
193528,2
193536,2
193571,2
193574,0
193576,2
193618,2
193670,2
193681,2
193685,2
193690,2
193724,2
193728,2
193733,2
193735,2
193747,2
193751,2
193760,2
193788,2
193792,2
193807,2
193834,2
193846,2
193872,2
193911,2
193936,2
193957,2
193959,2
193962,2
193990,0
194000,2
194038,2
194054,2
194058,2
194067,2
194077,2
194086,2
194097,2
194112,2
194130,2
194216,2
194238,2
194283,2
194309,2
194312,2
194352,2
194410,2
194426,2
194462,2
194471,2
194481,2
194498,2
194526,2
194530,2
194539,2
194564,0
194593,2
194611,2
194640,2
194679,2
194687,2
194707,2
194725,2
194736,2
194770,2
194798,2
194799,2
194813,2
194854,3
194864,2
194871,2
194874,2
194920,2
194944,0
194948,2
194970,2
194984,2
194985,2
195015,2
195032,0
195037,2
195042,2
195091,1
195109,2
195116,2
195144,2
195145,2
195151,2
195161,2
195190,2
195222,2
195232,2
195234,2
195253,2
195255,2
195262,2
195271,2
195295,2
195360,2
195375,2
195376,2
195380,2
195381,2
195384,0
195409,2
195454,2
195462,2
195480,2
195509,2
195540,0
195602,0
195637,2
195647,2
195656,2
195658,2
195672,2
195689,2
195703,4
195746,2
195754,0
195765,2
195776,2
195784,2
195786,2
195792,2
195794,2
195814,2
195826,0
195831,4
195841,2
195933,2
195978,2
196007,2
196032,0
196047,2
196085,2
196117,2
196124,2
196140,2
196142,2
196148,2
196158,0
196171,2
196187,2
196211,2
196268,2
196305,2
196346,2
196368,2
196400,2
196404,2
196438,2
196449,1
196459,2
196469,2
196475,2
196484,2
196490,2
196497,2
196502,2
196514,2
196519,2
196578,2
196620,2
196624,0
196629,2
196630,2
196645,2
196702,2
196733,2
196763,2
196774,1
196804,2
196833,2
196847,2
196856,2
196859,2
196897,2
196978,2
196992,2
196996,2
197001,2
197011,2
197038,2
197040,2
197045,0
197049,2
197075,2
197092,2
197119,2
